Deformation,      Standard force,       Bending angle,Absolute crosshead t
4.723285675049e+00,  9.482066650391e+02,  1.232020247703e+01, -1.779628486456e+02
4.726613521576e+00,  9.485139160156e+02,  1.232906538661e+01, -1.779595207991e+02
4.729945659637e+00,  9.486624145508e+02,  1.233793994657e+01, -1.779561886610e+02
4.733283042908e+00,  9.487180175781e+02,  1.234682869771e+01, -1.779528512778e+02
4.736620426178e+00,  9.486312866211e+02,  1.235571767044e+01, -1.779495138945e+02
4.739953517914e+00,  9.489636230469e+02,  1.236459543393e+01, -1.779461808028e+02
4.743282318115e+00,  9.490883789063e+02,  1.237346198725e+01, -1.779428520026e+02
4.746610164642e+00,  9.490735473633e+02,  1.238232622048e+01, -1.779395241560e+02
4.749952793121e+00,  9.494108276367e+02,  1.239123004917e+01, -1.779361815275e+02
4.753282070160e+00,  9.496318969727e+02,  1.240009853388e+01, -1.779328522505e+02
4.756612300873e+00,  9.498043212891e+02,  1.240896977908e+01, -1.779295220198e+02
4.759949684143e+00,  9.497008666992e+02,  1.241786029840e+01, -1.779261846365e+02
4.763288021088e+00,  9.500413208008e+02,  1.242675357924e+01, -1.779228462996e+02
4.766630172729e+00,  9.501500854492e+02,  1.243565724370e+01, -1.779195041479e+02
4.769948959351e+00,  9.503500976563e+02,  1.244449888160e+01, -1.779161853613e+02
4.773276329041e+00,  9.503592529297e+02,  1.245336360485e+01, -1.779128579916e+02
4.776616573334e+00,  9.505242309570e+02,  1.246226284893e+01, -1.779095177473e+02
4.779948234558e+00,  9.507786254883e+02,  1.247113944559e+01, -1.779061860861e+02
4.783280849457e+00,  9.509015502930e+02,  1.248001880287e+01, -1.779028534712e+02
4.786611557007e+00,  9.511452026367e+02,  1.248889329775e+01, -1.778995227637e+02
4.789948463440e+00,  9.512268676758e+02,  1.249778452918e+01, -1.778961858572e+02
4.793290615082e+00,  9.515646972656e+02,  1.250668995715e+01, -1.778928437056e+02
4.796617031097e+00,  9.515694580078e+02,  1.251555367543e+01, -1.778895172896e+02
4.799956321716e+00,  9.516104125977e+02,  1.252445191975e+01, -1.778861779990e+02
4.803280353546e+00,  9.517151489258e+02,  1.253330972245e+01, -1.778828539671e+02
4.806618690491e+00,  9.517833862305e+02,  1.254220586455e+01, -1.778795156302e+02
4.809947967529e+00,  9.518117065430e+02,  1.255107808237e+01, -1.778761863531e+02
4.813279628754e+00,  9.520441284180e+02,  1.255995687263e+01, -1.778728546919e+02
4.816616535187e+00,  9.522263183594e+02,  1.256884986055e+01, -1.778695177855e+02
4.819951534271e+00,  9.524415893555e+02,  1.257773798453e+01, -1.778661827864e+02
4.823295593262e+00,  9.527155151367e+02,  1.258665047407e+01, -1.778628387274e+02
4.826621532440e+00,  9.529415893555e+02,  1.259551488959e+01, -1.778595127882e+02
4.829944610596e+00,  9.528517456055e+02,  1.260437189723e+01, -1.778561897101e+02
4.833284854889e+00,  9.529181518555e+02,  1.261327487676e+01, -1.778528494658e+02
4.836618900299e+00,  9.532326660156e+02,  1.262216155279e+01, -1.778495154204e+02
4.839949607849e+00,  9.532202758789e+02,  1.263103955016e+01, -1.778461847128e+02
4.843279838562e+00,  9.535930786133e+02,  1.263991649446e+01, -1.778428544821e+02
4.846616268158e+00,  9.536528930664e+02,  1.264881018074e+01, -1.778395180525e+02
4.849956035614e+00,  9.537304077148e+02,  1.265771298342e+01, -1.778361782851e+02
4.853284358978e+00,  9.538414306641e+02,  1.266658549744e+01, -1.778328499617e+02
4.856617927551e+00,  9.538682250977e+02,  1.267547221178e+01, -1.778295163931e+02
4.859951972961e+00,  9.537918090820e+02,  1.268436041528e+01, -1.778261823477e+02
4.863283157349e+00,  9.540955810547e+02,  1.269324120924e+01, -1.778228511633e+02
4.866614341736e+00,  9.542927246094e+02,  1.270212222065e+01, -1.778195199789e+02
4.869944572449e+00,  9.543938598633e+02,  1.271100090684e+01, -1.778161897482e+02
4.873278617859e+00,  9.546303100586e+02,  1.271988998087e+01, -1.778128557028e+02
4.876616001129e+00,  9.545350341797e+02,  1.272878817206e+01, -1.778095183195e+02
4.879956722260e+00,  9.546882934570e+02,  1.273769548096e+01, -1.778061775984e+02
4.883292198181e+00,  9.548180541992e+02,  1.274658902241e+01, -1.778028421225e+02
4.886615276337e+00,  9.551455078125e+02,  1.275544972339e+01, -1.777995190443e+02
4.889950275421e+00,  9.554109497070e+02,  1.276434242747e+01, -1.777961840452e+02
4.893284320831e+00,  9.554471435547e+02,  1.277323280579e+01, -1.777928499998e+02
4.896609783173e+00,  9.555987548828e+02,  1.278210051319e+01, -1.777895245375e+02
4.899948120117e+00,  9.557702026367e+02,  1.279100276925e+01, -1.777861862006e+02
4.903282165527e+00,  9.558572998047e+02,  1.279989379822e+01, -1.777828521551e+02
4.906624317169e+00,  9.559778442383e+02,  1.280880666200e+01, -1.777795100035e+02
4.909953117371e+00,  9.560260009766e+02,  1.281768413657e+01, -1.777761812033e+02
4.913284778595e+00,  9.562214965820e+02,  1.282656945735e+01, -1.777728495421e+02
4.916617393494e+00,  9.563453979492e+02,  1.283545753785e+01, -1.777695169272e+02
4.919948101044e+00,  9.564927368164e+02,  1.284434074755e+01, -1.777661862196e+02
4.923286914825e+00,  9.567080688477e+02,  1.285324579382e+01, -1.777628474058e+02
4.926608562469e+00,  9.567273559570e+02,  1.286210527104e+01, -1.777595257582e+02
4.929939746857e+00,  9.569697875977e+02,  1.287099040012e+01, -1.777561945738e+02
4.933280944824e+00,  9.571369018555e+02,  1.287990245474e+01, -1.777528533758e+02
4.936621189117e+00,  9.574867553711e+02,  1.288881218248e+01, -1.777495131316e+02
4.939952373505e+00,  9.572998657227e+02,  1.289769795980e+01, -1.777461819472e+02
4.943286418915e+00,  9.576376953125e+02,  1.290659158454e+01, -1.777428479018e+02
4.946614742279e+00,  9.578521118164e+02,  1.291547016085e+01, -1.777395195784e+02
4.949952125549e+00,  9.577993774414e+02,  1.292437312104e+01, -1.777361821951e+02
4.953279018402e+00,  9.581206665039e+02,  1.293324831152e+01, -1.777328553023e+02
4.956617355347e+00,  9.580198974609e+02,  1.294215424724e+01, -1.777295169653e+02
4.959950447083e+00,  9.583391723633e+02,  1.295104640541e+01, -1.777261838736e+02
4.963285923004e+00,  9.585455932617e+02,  1.295994513966e+01, -1.777228483977e+02
4.966628074646e+00,  9.585874633789e+02,  1.296886190020e+01, -1.777195062460e+02
4.969951152802e+00,  9.588209228516e+02,  1.297772798763e+01, -1.777161831679e+02
4.973279953003e+00,  9.588268432617e+02,  1.298660955591e+01, -1.777128543677e+02
4.976620674133e+00,  9.589539794922e+02,  1.299552314590e+01, -1.777095136465e+02
4.979952812195e+00,  9.592945556641e+02,  1.300441404980e+01, -1.777061815085e+02
4.983281612396e+00,  9.593800048828e+02,  1.301329626181e+01, -1.777028527083e+02
4.986609935760e+00,  9.594153442383e+02,  1.302217741550e+01, -1.776995243849e+02
4.989952564240e+00,  9.595164794922e+02,  1.303109695564e+01, -1.776961817564e+02
4.993288993835e+00,  9.596727294922e+02,  1.304000016965e+01, -1.776928453268e+02
4.996615886688e+00,  9.598641967773e+02,  1.304887814887e+01, -1.776895184340e+02
4.999953746796e+00,  9.600313720703e+02,  1.305778560930e+01, -1.776861805739e+02
5.003283023834e+00,  9.601521606445e+02,  1.306667037882e+01, -1.776828512968e+02
5.006617069244e+00,  9.600844726563e+02,  1.307556808767e+01, -1.776795172514e+02
5.009947776794e+00,  9.603978881836e+02,  1.308445710245e+01, -1.776761865439e+02
5.013277053833e+00,  9.603829956055e+02,  1.309334251297e+01, -1.776728572668e+02
5.016615867615e+00,  9.607581787109e+02,  1.310225359011e+01, -1.776695184531e+02
5.019948482513e+00,  9.608043823242e+02,  1.311114833674e+01, -1.776661858382e+02
5.023291587830e+00,  9.611449584961e+02,  1.312007129692e+01, -1.776628427328e+02
5.026618957520e+00,  9.609472656250e+02,  1.312895247108e+01, -1.776595153631e+02
5.029944896698e+00,  9.611869506836e+02,  1.313783003966e+01, -1.776561894240e+02
5.033284187317e+00,  9.614223632813e+02,  1.314674345958e+01, -1.776528501334e+02
5.036616802216e+00,  9.613821411133e+02,  1.315563927378e+01, -1.776495175185e+02
5.039943695068e+00,  9.616129760742e+02,  1.316452002666e+01, -1.776461906256e+02
5.043281078339e+00,  9.617047729492e+02,  1.317342899586e+01, -1.776428532423e+02
5.046615600586e+00,  9.618626708984e+02,  1.318233054107e+01, -1.776395187201e+02
5.049962520599e+00,  9.621092529297e+02,  1.319126539662e+01, -1.776361718001e+02
5.053281307220e+00,  9.621318359375e+02,  1.320012535993e+01, -1.776328530134e+02
5.056618213654e+00,  9.622554321289e+02,  1.320903390933e+01, -1.776295161070e+02
5.059947967529e+00,  9.626425781250e+02,  1.321792357606e+01, -1.776261863531e+02
5.063281059265e+00,  9.626590576172e+02,  1.322682236665e+01, -1.776228532614e+02
5.066615104675e+00,  9.627687377930e+02,  1.323572391603e+01, -1.776195192160e+02
5.069946289063e+00,  9.629713745117e+02,  1.324461803910e+01, -1.776161880316e+02
5.073275089264e+00,  9.631697998047e+02,  1.325350600842e+01, -1.776128592314e+02
5.076619148254e+00,  9.634172363281e+02,  1.326243493224e+01, -1.776095151724e+02
5.079954147339e+00,  9.636345214844e+02,  1.327133987809e+01, -1.776061801733e+02
5.083289146423e+00,  9.638906250000e+02,  1.328024503631e+01, -1.776028451742e+02
5.086614608765e+00,  9.641445922852e+02,  1.328912494077e+01, -1.775995197119e+02
5.089951992035e+00,  9.643138427734e+02,  1.329803688953e+01, -1.775961823286e+02
5.093282699585e+00,  9.643922119141e+02,  1.330693122363e+01, -1.775928516211e+02
5.096612453461e+00,  9.643761596680e+02,  1.331582322241e+01, -1.775895218672e+02
5.099952220917e+00,  9.644853515625e+02,  1.332474217436e+01, -1.775861820998e+02
5.103280067444e+00,  9.646821899414e+02,  1.333362950242e+01, -1.775828542532e+02
5.106621265411e+00,  9.647252807617e+02,  1.334255269890e+01, -1.775795130553e+02
5.109957218170e+00,  9.648851928711e+02,  1.335146209918e+01, -1.775761771025e+02
5.113282680511e+00,  9.651563110352e+02,  1.336034369319e+01, -1.775728516402e+02
5.116617679596e+00,  9.652475585938e+02,  1.336925096899e+01, -1.775695166411e+02
5.119953632355e+00,  9.655365600586e+02,  1.337816100342e+01, -1.775661806883e+02
5.123285770416e+00,  9.655861206055e+02,  1.338706106023e+01, -1.775628485503e+02
5.126613616943e+00,  9.658128051758e+02,  1.339594986492e+01, -1.775595207037e+02
5.129940986633e+00,  9.658385620117e+02,  1.340483760617e+01, -1.775561933340e+02
5.133288860321e+00,  9.661590576172e+02,  1.341378032773e+01, -1.775528454603e+02
5.136622905731e+00,  9.662352905273e+02,  1.342268632299e+01, -1.775495114149e+02
5.139949321747e+00,  9.665084838867e+02,  1.343157214844e+01, -1.775461849989e+02
5.143285751343e+00,  9.667723999023e+02,  1.344048493376e+01, -1.775428485693e+02
5.146616935730e+00,  9.669671020508e+02,  1.344938391767e+01, -1.775395173849e+02
5.149951934814e+00,  9.670443115234e+02,  1.345829330275e+01, -1.775361823859e+02
5.153279304504e+00,  9.669205932617e+02,  1.346718251588e+01, -1.775328550162e+02
5.156616687775e+00,  9.670540771484e+02,  1.347609869117e+01, -1.775295176329e+02
5.159951686859e+00,  9.672127685547e+02,  1.348500870730e+01, -1.775261826338e+02
5.163284778595e+00,  9.674640502930e+02,  1.349391383774e+01, -1.775228495421e+02
5.166626453400e+00,  9.676052246094e+02,  1.350284211061e+01, -1.775195078673e+02
5.169954776764e+00,  9.677469482422e+02,  1.351173492086e+01, -1.775161795439e+02
5.173281192780e+00,  9.678756713867e+02,  1.352062284394e+01, -1.775128531279e+02
5.176612377167e+00,  9.680919799805e+02,  1.352952371705e+01, -1.775095219435e+02
5.179949283600e+00,  9.681975097656e+02,  1.353844008930e+01, -1.775061850371e+02
5.183278083801e+00,  9.682718505859e+02,  1.354733501055e+01, -1.775028562369e+02
5.186615943909e+00,  9.684426269531e+02,  1.355625435062e+01, -1.774995183768e+02
5.189951419830e+00,  9.684780273438e+02,  1.356516752946e+01, -1.774961829008e+02
5.193297863007e+00,  9.687899169922e+02,  1.357411022599e+01, -1.774928364577e+02
5.196615219116e+00,  9.687997436523e+02,  1.358297540130e+01, -1.774895191016e+02
5.199948310852e+00,  9.691145629883e+02,  1.359188283649e+01, -1.774861860098e+02
5.203280448914e+00,  9.692029418945e+02,  1.360078793197e+01, -1.774828538718e+02
5.206619262695e+00,  9.692062377930e+02,  1.360971107765e+01, -1.774795150580e+02
5.209946632385e+00,  9.693275756836e+02,  1.361860384690e+01, -1.774761876883e+02
5.213277816772e+00,  9.696022338867e+02,  1.362750701974e+01, -1.774728565039e+02
5.216654300690e+00,  9.698078613281e+02,  1.363653147618e+01, -1.774694800200e+02
5.219951152802e+00,  9.699481811523e+02,  1.364534330421e+01, -1.774661831679e+02
5.223286628723e+00,  9.700233764648e+02,  1.365425857354e+01, -1.774628476919e+02
5.226620674133e+00,  9.700675659180e+02,  1.366317022786e+01, -1.774595136465e+02
5.229947090149e+00,  9.701115722656e+02,  1.367206169710e+01, -1.774561872305e+02
5.233282566071e+00,  9.701550903320e+02,  1.368097759158e+01, -1.774528517546e+02
5.236615180969e+00,  9.703206787109e+02,  1.368988604657e+01, -1.774495191397e+02
5.239945888519e+00,  9.706198730469e+02,  1.369878961081e+01, -1.774461884321e+02
5.243282318115e+00,  9.707538452148e+02,  1.370770867927e+01, -1.774428520026e+02
5.246615886688e+00,  9.708569946289e+02,  1.371662030756e+01, -1.774395184340e+02
5.249958038330e+00,  9.709818725586e+02,  1.372555508961e+01, -1.774361762823e+02
5.253283977509e+00,  9.707698974609e+02,  1.373444673718e+01, -1.774328503432e+02
5.256614685059e+00,  9.709944458008e+02,  1.374335133979e+01, -1.774295196356e+02
5.259949684143e+00,  9.713435668945e+02,  1.375226762338e+01, -1.774261846365e+02
5.263284206390e+00,  9.711896972656e+02,  1.376118283976e+01, -1.774228501143e+02
5.266619682312e+00,  9.713844604492e+02,  1.377010081350e+01, -1.774195146384e+02
5.269947052002e+00,  9.715094604492e+02,  1.377899732062e+01, -1.774161872687e+02
5.273279666901e+00,  9.716462402344e+02,  1.378790805899e+01, -1.774128546538e+02
5.276624679565e+00,  9.716101684570e+02,  1.379685215466e+01, -1.774095096411e+02
5.279955387115e+00,  9.716231079102e+02,  1.380575820759e+01, -1.774061789336e+02
5.283288002014e+00,  9.719307250977e+02,  1.381466956742e+01, -1.774028463187e+02
5.286616325378e+00,  9.720827636719e+02,  1.382356965811e+01, -1.773995179953e+02
5.289950847626e+00,  9.722572631836e+02,  1.383248653162e+01, -1.773961834730e+02
5.293284416199e+00,  9.724758300781e+02,  1.384140106164e+01, -1.773928499045e+02
5.296607971191e+00,  9.726746826172e+02,  1.385028901932e+01, -1.773895263495e+02
5.299952507019e+00,  9.726459960938e+02,  1.385923329186e+01, -1.773861818136e+02
5.303281784058e+00,  9.728438110352e+02,  1.386813696429e+01, -1.773828525366e+02
5.306621551514e+00,  9.730459594727e+02,  1.387706889863e+01, -1.773795127692e+02
5.309954166412e+00,  9.729718017578e+02,  1.388598191041e+01, -1.773761801543e+02
5.313288688660e+00,  9.730366210938e+02,  1.389490022959e+01, -1.773728456320e+02
5.316614151001e+00,  9.733432006836e+02,  1.390379452304e+01, -1.773695201697e+02
5.319941997528e+00,  9.733697509766e+02,  1.391269539847e+01, -1.773661923231e+02
5.323285102844e+00,  9.734094848633e+02,  1.392163729267e+01, -1.773628492178e+02
5.326612472534e+00,  9.736636962891e+02,  1.393053730391e+01, -1.773595218481e+02
5.329951763153e+00,  9.735745239258e+02,  1.393946940719e+01, -1.773561825575e+02
5.333290576935e+00,  9.737714843750e+02,  1.394840044132e+01, -1.773528437437e+02
5.336627483368e+00,  9.738254394531e+02,  1.395732657949e+01, -1.773495068373e+02
5.339949607849e+00,  9.739254150391e+02,  1.396621338084e+01, -1.773461847128e+02
5.343281745911e+00,  9.740499267578e+02,  1.397512717378e+01, -1.773428525748e+02
5.346617698669e+00,  9.742200927734e+02,  1.398405137687e+01, -1.773395166220e+02
5.349955081940e+00,  9.743269042969e+02,  1.399297961245e+01, -1.773361792387e+02
5.353276729584e+00,  9.743269653320e+02,  1.400186595591e+01, -1.773328575911e+02
5.356617450714e+00,  9.745801391602e+02,  1.401080353164e+01, -1.773295168700e+02
5.359947204590e+00,  9.746605834961e+02,  1.401971197101e+01, -1.773261871161e+02
5.363283157349e+00,  9.747731933594e+02,  1.402863719987e+01, -1.773228511633e+02
5.366623401642e+00,  9.748590698242e+02,  1.403757411604e+01, -1.773195109190e+02
5.369956970215e+00,  9.749458618164e+02,  1.404649337602e+01, -1.773161773505e+02
5.373281002045e+00,  9.749598999023e+02,  1.405538732332e+01, -1.773128533186e+02
5.376612186432e+00,  9.750551757813e+02,  1.406430061235e+01, -1.773095221342e+02
5.379949092865e+00,  9.751176147461e+02,  1.407322941658e+01, -1.773061852278e+02
5.383283138275e+00,  9.752805786133e+02,  1.408215076983e+01, -1.773028511824e+02
5.386610984802e+00,  9.754744262695e+02,  1.409105573964e+01, -1.772995233359e+02
5.389952182770e+00,  9.757810058594e+02,  1.409999664118e+01, -1.772961821379e+02
5.393289089203e+00,  9.758398437500e+02,  1.410892626337e+01, -1.772928452315e+02
5.396619319916e+00,  9.759392700195e+02,  1.411783822498e+01, -1.772895150008e+02
5.399951934814e+00,  9.759382324219e+02,  1.412675677056e+01, -1.772861823859e+02
5.403275489807e+00,  9.759840087891e+02,  1.413565127342e+01, -1.772828588309e+02
5.406619071960e+00,  9.761856079102e+02,  1.414459957731e+01, -1.772795152487e+02
5.409945011139e+00,  9.764664916992e+02,  1.415350086720e+01, -1.772761893095e+02
5.413279533386e+00,  9.764288330078e+02,  1.416242533156e+01, -1.772728547873e+02
5.416618347168e+00,  9.765211791992e+02,  1.417136148566e+01, -1.772695159735e+02
5.419952392578e+00,  9.762968139648e+02,  1.418028508105e+01, -1.772661819281e+02
5.423293590546e+00,  9.767495727539e+02,  1.418922802428e+01, -1.772628407301e+02
5.426621437073e+00,  9.767885131836e+02,  1.419813543437e+01, -1.772595128836e+02
5.429950237274e+00,  9.769740600586e+02,  1.420704559957e+01, -1.772561840834e+02
5.433284759521e+00,  9.768913574219e+02,  1.421597128386e+01, -1.772528495611e+02
5.436619758606e+00,  9.768457641602e+02,  1.422489844761e+01, -1.772495145621e+02
5.439947128296e+00,  9.771415405273e+02,  1.423380539121e+01, -1.772461871924e+02
5.443283557892e+00,  9.770328369141e+02,  1.424273678983e+01, -1.772428507628e+02
5.446613311768e+00,  9.772338867188e+02,  1.425165052039e+01, -1.772395210089e+02
5.449955940247e+00,  9.772274780273e+02,  1.426059891945e+01, -1.772361783804e+02
